,Unnamed: 0,Unnamed: 0.1,Movie,Distributor,WW_gross,Domestic_gross,Domestic_percentage,Intr_gross,Intr_percentage,Movie_link,movie,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Central America,Chile,China,Colombia,Croatia,Curacao,Cyprus,Czech Republic,Denmark,Dist,Dominican Republic,East & West Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Genre,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,MpaaRating,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,ProdBudget,Puerto Rico,Qatar,Romania,Runtime,Russia,Russia - CIS,Serbia & Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French-speaking),Switzerland (German-speaking),Switzerland (Italian-speaking),Taiwan,Thailand,Trinidad & Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,Uruguay,UsDist,UsRelease,Venezuela,Vietnam,West Indies,dummy,updatedGenre
115,115,121,Room,A24,35400000.0,14700000.0,41.5,20700000.0,58.5,/movies/?id=room2015.htm,room2015,321150.0,,697777.0,80509.0,,164150.0,17052.0,1185909.0,,,,47468.0,,,28359.0,,,9489.0,241863.0,UIP,,,,73188.0,,,,116321.0,738683.0,Drama,684658.0,,303871.0,649972.0,,70502.0,,,,,1230899.0,,1620378.0,,,,,22972.0,,,1760929.0,,R,675388.0,151159.0,,131944.0,1060.0,,71806.0,,464911.0,232960.0,,,,,118.0,,,12697.0,142669.0,29385.0,12448.0,95892.0,596351.0,2165418.0,43872.0,,,,,460186.0,29837.0,,,139670.0,,56096.0,4418834.0,60279.0,A24,2015-10-16,22965.0,,,,Drama
116,116,122,Steve Jobs,Uni.,34400000.0,17800000.0,51.6,16700000.0,48.4,/movies/?id=jobs2015.htm,jobs2015,208034.0,,431207.0,192847.0,,123725.0,21270.0,359092.0,75116.0,,,52714.0,,86888.0,14415.0,,,112604.0,74945.0,UIP,,,,60320.0,,19373.0,,67259.0,928367.0,Drama,1163275.0,,36446.0,432152.0,39604.0,13508.0,,,,162398.0,1143303.0,,268658.0,,,,11686.0,51737.0,21279.0,,642058.0,,R,201231.0,53090.0,,58991.0,3424.0,,123008.0,,288905.0,163997.0,30000000.0,,,63011.0,122.0,,381236.0,14671.0,,50753.0,24527.0,57111.0,436041.0,1653357.0,117086.0,,,151052.0,,199275.0,173586.0,,,148639.0,241589.0,171210.0,3377030.0,20973.0,Universal,2015-10-09,11422.0,,,,Drama
117,117,123,Victor Frankenstein,Fox,34200000.0,5800000.0,16.9,28500000.0,83.1,/movies/?id=frankenstein2014.htm,frankenstein2014,737337.0,,,,12395.0,,124954.0,2228410.0,58397.0,,,288011.0,,483324.0,,,,42385.0,,Fox,,,,364171.0,,,,,996428.0,Drama,,,,593595.0,,,,,,,169460.0,,,,12985.0,,,19110.0,,1096145.0,5176528.0,,PG-13,,,,,13466.0,,707410.0,,,,,,17123.0,80168.0,109.0,,3205055.0,20859.0,327433.0,28005.0,,42638.0,,82621.0,,,,,,406880.0,,,,92283.0,389365.0,,1395831.0,11244.0,Fox,2015-11-25,2932106.0,399098.0,,,Drama
118,118,124,Project Almanac,Par.,33200000.000000004,22300000.0,67.3,10900000.0,32.7,/movies/?id=almanac.htm,almanac,,,1021128.0,,,,,,,,,116814.0,,,,,,,,PPI,,,3139.0,,,,,,1327085.0,Sci-Fi,,,,,,,,,,,,,,4843.0,3139.0,,,25738.0,,394758.0,1197027.0,,PG-13,,285559.0,,361.0,7791.0,,213669.0,367622.0,,,12000000.0,,,,106.0,,1648348.0,,128182.0,,,41858.0,,292529.0,,,,,,553951.0,118610.0,,,,,126572.0,1799878.0,,Paramount,2015-01-30,,,,,Sci-Fi
119,119,126,Self/Less,Focus,30500000.0,12300000.0,40.2,18200000.0,59.8,/movies/?id=selfless.htm,selfless,110001.0,,778961.0,7348.0,,544599.0,15915.0,,104441.0,,,,5400980.0,63498.0,141012.0,,,119928.0,25381.0,-,,,,37205.0,,43953.0,,,2949882.0,Sci-Fi Thriller,604627.0,,,,,14844.0,,,,,641064.0,,,12319.0,,,41874.0,41346.0,35022.0,,222124.0,,PG-13,379220.0,118361.0,,,,,74610.0,,827682.0,132194.0,26000000.0,,,387990.0,117.0,,2610078.0,,,104390.0,,80177.0,,768623.0,,,118054.0,181812.0,,492096.0,259677.0,,,133704.0,234287.0,252043.0,336045.0,,Focus Features,2015-07-10,,80098.0,,,Sci-Fi Thriller
120,120,127,Far from the Madding Crowd,FoxS,30200000.0,12200000.0,40.5,18000000.0,59.5,/movies/?id=maddingcrowd.htm,maddingcrowd,,,2812956.0,47791.0,2939.0,350455.0,,,,,,,,,,,,31595.0,622418.0,-,,,,,,,,62612.0,271549.0,Drama,580448.0,,13319.0,81939.0,8815.0,,,,,,78145.0,,,,,,10993.0,24375.0,24024.0,,,,PG-13,220794.0,374580.0,,97698.0,2980.0,,,,177725.0,,,,4640.0,,119.0,,105418.0,,54380.0,6321.0,,155277.0,,451566.0,57767.0,,18106.0,,,27320.0,,,,27337.0,23579.0,,8767667.0,,Fox Searchlight,2015-05-01,,,,,Drama
121,121,129,Love & Mercy,RAtt.,28600000.0,12600000.0,43.8,16100000.000000002,56.2,/movies/?id=loveandmercy.htm,loveandmercy,,,550942.0,53202.0,,,,,,,,,,,3513.0,,,,,-,,,,,,,,,219658.0,Music Drama,95148.0,,9213.0,5432.0,,14748.0,,,,,,,,2668.0,,,,6495.0,,,1938.0,,PG-13,,169828.0,,,,,,,,12736.0,,,,,121.0,,,,11539.0,,,15533.0,136793.0,67661.0,50427.0,,,26407.0,,,14633.0,,,,,,164156.0,,Roadside Attractions,2015-06-05,,7195.0,,,Drama
122,122,130,Irrational Man,SPC,27400000.0,4000000.0,14.7,23400000.0,85.3,/movies/?id=irrationalman.htm,irrationalman,815783.0,,296748.0,230314.0,,354629.0,,826596.0,43498.0,,,,,91210.0,24847.0,,,98750.0,258872.0,-,,,,,,6600.0,,75741.0,6348367.0,Comedy,1292275.0,,649962.0,109071.0,65914.0,,,,,,3676258.0,,,,,,28015.0,,22450.0,,123318.0,,R,397524.0,41701.0,,78391.0,,,20650.0,,979219.0,273237.0,,,,54873.0,96.0,,732001.0,,24037.0,46395.0,7034.0,25879.0,,2347074.0,47813.0,,319769.0,231460.0,,81473.0,14406.0,,,114233.0,34310.0,,638508.0,73487.0,Sony Classics,2015-07-17,,,,,Comedy
123,123,131,American Ultra,LGF,27100000.0,14400000.0,53.2,12700000.0,46.8,/movies/?id=americanultra.htm,americanultra,112587.0,,368628.0,107408.0,,167138.0,11861.0,36535.0,63453.0,,,61094.0,3010322.0,,,,,32045.0,,-,,,,73991.0,,54946.0,,,2255212.0,Action Comedy,477035.0,,,127705.0,,,,,,,262131.0,,,21594.0,,,19684.0,41743.0,21306.0,,48342.0,,R,184347.0,,,,9057.0,,59336.0,21650.0,,47030.0,28000000.0,,,82071.0,96.0,,2135533.0,,,41767.0,,64453.0,,543578.0,,,37689.0,,,418058.0,165782.0,,,70258.0,49430.0,534374.0,982216.0,,Lionsgate,2015-08-21,,,,,Comedy
124,124,132,Wild Tales,SPC,27000000.0,3100000.0,11.5,23900000.0,88.5,/movies/?id=wildtales.htm,wildtales,17499092.0,,319552.0,149830.0,,182752.0,,1034264.0,17732.0,,,573730.0,,299540.0,12371.0,,,281842.0,,WB,,,,77445.0,,,,15128.0,2661864.0,Foreign,1178255.0,,256137.0,302084.0,113746.0,10745.0,,,,,1103954.0,,258761.0,,,,,12604.0,,,,,R,112308.0,,,,,,199296.0,,,27109.0,,,,,122.0,,334439.0,16254.0,,32366.0,,,,4383929.0,,,,,,35936.0,,,,22543.0,,,613979.0,788678.0,Sony Classics,2015-02-20,318954.0,,,,Foreign
125,125,133,Aloha,Sony,26300000.0,21100000.0,80.3,5200000.0,19.7,/movies/?id=crowe2014.htm,crowe2014,154367.0,,2877706.0,,,,,456033.0,,,,,,,,,,,,Fox,,,,,,,,,,Comedy / Drama,,,,,,,,,,,,,,,,,,,,,,,PG-13,,291053.0,,,,,,,,,37000000.0,,,,105.0,,,,132871.0,,,,,1943.0,,,,,,,,,,,,,,,Sony / Columbia,2015-05-29,521352.0,,,,Comedy
126,126,134,The 33,WB,24900000.0,12200000.0,49.1,12700000.0,50.9,/movies/?id=33.htm,33,21430.0,,,,,,11622.0,271392.0,,,,4937597.0,3449490.0,565323.0,,,,,,Fox,,,,500794.0,,,,,,Drama,10214.0,,,190699.0,,4353.0,11743.0,,,,,,,,,,,78319.0,,280994.0,3072751.0,,PG-13,,,,,3542.0,,151546.0,24336.0,,35909.0,,,,,120.0,,,,87633.0,,,6284.0,274964.0,,,,,,,117449.0,148808.0,,,,,327168.0,37342.0,16779.0,Warner Bros.,2015-11-13,1105820.0,,,,Drama
127,127,135,The Gunman,ORF,24200000.0,10700000.0,44.1,13500000.0,55.9,/movies/?id=gunman2015.htm,gunman2015,257412.0,,402055.0,153364.0,,30902.0,,561925.0,40239.0,,,55727.0,,93936.0,61623.0,,,34944.0,59477.0,Distribution,,,,24730.0,32239.0,17370.0,,61238.0,1114666.0,Thriller,1011990.0,,161450.0,33198.0,,27289.0,45809.0,,,232360.0,358474.0,,265917.0,34449.0,13860.0,,13734.0,67488.0,22419.0,212470.0,320775.0,,R,432006.0,132519.0,,113444.0,66597.0,,104497.0,,224396.0,186473.0,40000000.0,,,89714.0,115.0,,296588.0,31921.0,298240.0,40016.0,7301.0,98296.0,769176.0,598532.0,,,4640.0,167030.0,,179028.0,,,,92615.0,607811.0,549056.0,1363276.0,20991.0,Open Road Films,2015-03-20,325695.0,65443.0,,,Thriller
128,128,136,Go Away Mr. Tumor,CL,21800000.0,287000.0,1.3,21500000.0,98.7,/movies/?id=goawaymrtumor.htm,goawaymrtumor,,,124830.0,,,,,,,,,,80120000.0,,,,,,,CL,,,,,,,,,,Comedy,,,,40590.0,,,,,,,,,,,,,,,,,,,Unrated,,21460.0,,,,,,,,,,,,,85.0,,,,,,,,13374.0,,,,,,,,,,,,,,,,China Lion,2015-08-14,,,,,Comedy
129,129,137,Black or White,Rela.,21600000.0,21600000.0,100.0,,0.0,/movies/?id=blackorwhite.htm,blackorwhite,,,,,,,,,,,,,,,6249.0,,,,,-,,,,,2487.0,,,,,Drama,,,,,,,,,,,,,,2930.0,,,,21674.0,,,,,PG-13,,,13104.0,,,,,,,,9000000.0,,,,121.0,,,,,,,72888.0,,118370.0,,,,,,,,,,,,25076.0,,,Relativity,2015-01-30,,,,,Drama
130,130,138,Blackhat,Uni.,19700000.0,8000000.0,40.7,11600000.0,59.3,/movies/?id=mann2015.htm,mann2015,,,,128948.0,,,,,150466.0,,,,,,22356.0,,,68546.0,62128.0,UPI,,,,,28702.0,28757.0,,71067.0,672983.0,Thriller,965588.0,,123242.0,286622.0,40256.0,13468.0,,,,71519.0,376520.0,,,23967.0,30159.0,,20504.0,47068.0,19466.0,630724.0,,,R,392241.0,,,70559.0,32276.0,,,171241.0,95659.0,112446.0,70000000.0,,,210321.0,135.0,,836826.0,19156.0,393327.0,32398.0,21502.0,41652.0,,663485.0,56970.0,,,,,574078.0,246551.0,,,220216.0,379942.0,257937.0,226802.0,,Universal,2015-01-16,,,,,Thriller
131,131,139,Dope,ORF,18000000.0,17500000.0,97.3,480000.0,2.7,/movies/?id=dope.htm,dope,,,,,,,,,,,,,,,,,,,3241.0,Sony,,,,,,,,,131397.0,Comedy / Drama,71910.0,,,,,,,,,,,,,,,,,,,,,,R,201096.0,18705.0,,,,,,,,,7000000.0,,,,115.0,,,,,,,2717.0,,2436.0,,,,,,,,,,,,,,,Open Road Films,2015-06-19,,,,,Comedy
132,132,140,Brothers: Blood Against Blood,FIP,17900000.0,614000.0,3.4,17200000.0,96.6,/movies/?id=brothersbloodagainstblood.htm,brothersbloodagainstblood,,,83223.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Action Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,222902.0,,FIP,2015-08-14,,,,,Drama
133,133,141,While We're Young,A24,17300000.0,7600000.0,43.9,9700000.0,56.1,/movies/?id=whilewereyoung.htm,whilewereyoung,276591.0,,1162074.0,85922.0,,165903.0,,258315.0,,,,34940.0,,54925.0,,,,,,Alfa,,,,8046.0,,,,,967880.0,Comedy / Drama,622621.0,,79770.0,71982.0,,,,,,,659769.0,,,,,,,,,20767.0,119674.0,,R,239791.0,,,66506.0,,,48807.0,,,76531.0,,,,,94.0,,,,21893.0,,,65582.0,349945.0,531604.0,247829.0,,,,,139410.0,,,,,,,1816785.0,25482.0,A24,2015-03-27,,7795.0,,,Comedy
134,134,142,Monkey Kingdom,BV,17100000.0,16399999.999999998,95.9,711000.0,4.1,/movies/?id=monkeykingdom.htm,monkeykingdom,,,,,,26882.0,,,,,,,,,,,,,,Disney,,,,43211.0,,,,,268744.0,Documentary,11823.0,,,,,,,,,,,,,,,,,,,,56681.0,,G,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,Buena Vista,2015-04-17,,,,,Documentary
135,135,143,Macbeth (2015),Wein.,16300000.0,1100000.0,6.8,15200000.0,93.2,/movies/?id=macbeth15.htm,macbeth15,142109.0,,209028.0,112504.0,,,,204391.0,20387.0,,,,,,18826.0,,,,117160.0,-,,,,,,,,7888.0,228215.0,Drama,687087.0,95200.0,209785.0,27245.0,,2688.0,,,,,1970253.0,,,,,,20888.0,55443.0,21422.0,20133.0,106421.0,,R,,67070.0,,64179.0,1330.0,,26484.0,,436267.0,19051.0,,,,99142.0,110.0,,552940.0,,67977.0,9054.0,558.0,27781.0,613217.0,675355.0,,,,,,,,,,200982.0,41065.0,129994.0,4339629.0,,Weinstein Company,2015-12-04,,60398.0,,,Drama
136,136,144,Suffragette,Focus,16000000.0,4700000.0,29.4,11300000.0,70.6,/movies/?id=suffragette.htm,suffragette,,,2910615.0,338823.0,,142244.0,,444748.0,,,,18328.0,,17769.0,,,,,131456.0,-,,,,12564.0,,,,129184.0,304257.0,Drama,2036701.0,,46439.0,73402.0,,10545.0,,,,,1263230.0,,,,,,,,,,146913.0,,PG-13,235586.0,798145.0,,147907.0,,,43316.0,,68830.0,297876.0,,,,,106.0,,,,33988.0,,3926.0,45726.0,189500.0,1604077.0,1404284.0,,65025.0,,,35412.0,4742.0,,,54157.0,,11992.0,14074045.0,26222.0,Focus Features,2015-10-23,97702.0,,,,Drama
137,137,146,Scouts Guide to the Zombie Apocalypse,Par.,14900000.0,3700000.0,24.9,11200000.0,75.1,/movies/?id=scoutsvszombies.htm,scoutsvszombies,,,670632.0,101501.0,,,203823.0,1285548.0,,,,114835.0,,297047.0,,,,,,PPI,,,,119378.0,,16452.0,,,,1 hrs. 33 min.,506480.0,,,1288139.0,,35798.0,,,,,,,,,,,24367.0,,13431.0,,2030837.0,,R,62102.0,52662.0,,480.0,,,688538.0,266907.0,,55092.0,15000000.0,,,,93.0,,491354.0,,336959.0,,22339.0,21733.0,,,,,,,,940808.0,110846.0,,,,,,819197.0,,"October 30, 2015",,626226.0,,,,
138,138,147,It Follows,RTWC,14700000.0,14700000.0,100.0,,0.0,/movies/?id=itfollows.htm,itfollows,2761.0,,,28779.0,,120421.0,,252405.0,,,,22057.0,,,25097.0,,,76200.0,,Impacto,,,,48285.0,16180.0,17936.0,,,733443.0,Horror,162049.0,,15033.0,79807.0,17455.0,,74290.0,,,,460455.0,,,,,,8555.0,29040.0,,89070.0,471577.0,,R,171167.0,66431.0,,613468.0,,,129794.0,9688.0,192695.0,5637.0,,,,,97.0,,312931.0,,,22549.0,,,186962.0,215870.0,,,,,,23366.0,94530.0,,,68411.0,10840.0,,1561728.0,8794.0,Radius-TWC,2015-03-13,,159610.0,,,Horror
139,139,148,Unfinished Business,Fox,14400000.0,10200000.0,70.8,4200000.0,29.2,/movies/?id=vaughn14.htm,vaughn14,,,1073442.0,,,,,,,,,,,,,,,,,Fox,,,,,,,,,1550.0,Comedy,,,,,135824.0,,,,,,,,,,,,,,,,,,R,,160405.0,,,,,80777.0,144497.0,,,35000000.0,,,,91.0,,604515.0,,167917.0,,,10371.0,,98031.0,,,,,,,,,,,163653.0,,1057035.0,,Fox,2015-03-06,,,,,Comedy
140,140,149,Woodlawn,PFR,14400000.0,14400000.0,100.0,,0.0,/movies/?id=woodlawn.htm,woodlawn,,,,,,,,,,,,,,,,,,,,Sony,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,PG,,,,,,,,,,,,,,,123.0,,,,,,,7520.0,,,,,,,,,,,,,,,,,Pure Flix,2015-10-16,,,,,Drama
141,141,150,Strange Magic,BV,13600000.0,12400000.0,91.4,1200000.0,8.6,/movies/?id=strangemagic.htm,strangemagic,,,,,,,,,,,,,,,,,,,,Disney,,,,,,,,,,Animation,,,12548.0,,,,,,,,,,,,,,,,,,,,PG,,,,,,,,,,,,,,,99.0,,,,141788.0,,,41023.0,,,,,,,,,,,,49259.0,,,,,Buena Vista,2015-01-23,,,,,Animation
142,142,151,Hot Tub Time Machine 2,Par.,13100000.0,12300000.0,94.1,767000.0,5.9,/movies/?id=hottub2.htm,hottub2,,,,,,,,,,,,,,,,,,,,PPI,,,,,,,,,,Comedy,,,,,,1163.0,,,,,,,,,,,,,,,,,R,,,,1088.0,,,,,,,14000000.0,,,,93.0,,374043.0,,,,,,,,,,,,,,,,,,,,132158.0,,Paramount,2015-02-20,,,,,Comedy
143,143,152,Do You Believe?,PFR,13000000.0,13000000.0,100.0,,0.0,/movies/?id=doyoubelieve.htm,doyoubelieve,,,,,,,,756246.0,,,,,,,,,,,,California,,,,60214.0,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,380292.0,,PG-13,,,,,,,29187.0,,156118.0,,,,,,120.0,,,,,,,,26986.0,,,,,,,,,,,,,,,,Pure Flix,2015-03-20,,,,,Drama
144,144,153,Child 44,LG/S,13000000.0,1200000.0,9.5,11700000.0,90.5,/movies/?id=child44.htm,child44,,,,18177.0,21495.0,58151.0,4325.0,65304.0,48526.0,,,5909.0,,,28072.0,,,69042.0,,Constantin,,,,12201.0,20611.0,4941.0,,,602547.0,Drama,300121.0,,143506.0,214512.0,129089.0,26474.0,,,,,1260810.0,,,26230.0,910.0,,9508.0,41723.0,12482.0,59191.0,370758.0,,R,105112.0,,2007.0,,5772.0,,17331.0,,435579.0,38938.0,,,14386.0,80154.0,137.0,,,19710.0,143182.0,19186.0,,14688.0,,949162.0,212077.0,,,29573.0,,140908.0,36871.0,,,51489.0,,40122.0,2078131.0,17704.0,Lionsgate/Summit,2015-04-17,187227.0,,,,Drama
145,145,154,We Are Your Friends,WB,11100000.0,3600000.0,32.3,7500000.0,67.7,/movies/?id=weareyourfriends.htm,weareyourfriends,58601.0,,255151.0,196943.0,,301610.0,,8042.0,,,,,,,40945.0,,,59488.0,22739.0,-,,,,28020.0,,81022.0,,47938.0,1088449.0,Drama,1234030.0,,,5193.0,55444.0,4199.0,,,,,643147.0,,,25040.0,6333.0,,19248.0,62522.0,16486.0,,34399.0,,R,372019.0,81972.0,,50900.0,,,,62863.0,314592.0,123480.0,,,,37310.0,96.0,,,,37974.0,,,45854.0,254381.0,,,,,52862.0,,,14459.0,,,40224.0,55681.0,76041.0,835025.0,,Warner Bros.,2015-08-28,,,,,Drama
146,146,155,Kung Fu Killer,WGUSA,10100000.0,130000.0,1.3,10000000.0,98.7,/movies/?id=kungfukiller.htm,kungfukiller,,,,,,,,,,,,,18710000.0,,,,,,,-,,,,,,,,,,Foreign / Action,,,,1222827.0,,,,,,,,,,,,,,,,2061798.0,,,Unrated,,35724.0,,,,,,,,,,,,,100.0,,,,1402465.0,,,,,,,,,,,468951.0,,,,,,39216.0,,,Well Go USA,2015-04-24,,,,,Action
147,147,156,A Little Chaos,Focus,10100000.0,558000.0,5.5,9500000.0,94.5,/movies/?id=alittlechaos.htm,alittlechaos,,,747687.0,183634.0,,,,58432.0,8339.0,,,,,,,,,85353.0,,PPI,,,,,,,,,766187.0,Drama,1449285.0,,16203.0,56108.0,,,,,,,309957.0,,,3751.0,,,,50049.0,,2161.0,291136.0,,R,98222.0,238694.0,,,1434.0,,,,,78586.0,,,,51819.0,117.0,,,,,64569.0,,,,,,,46507.0,,,38894.0,11337.0,,,,,32779.0,1545193.0,,Focus Features,2015-06-26,,,,,Drama
148,148,157,The Loft,ORF,10100000.0,6000000.0,59.6,4099999.9999999995,40.4,/movies/?id=loft.htm,loft,,,,149850.0,,876294.0,,,,,,,,,,,,,26801.0,Constantin,,,,58241.0,18185.0,,,,,Thriller,1598240.0,,,98079.0,41185.0,,,,,,,,,8501.0,,,,145833.0,,,328865.0,,R,,,,1473.0,,,88083.0,,235662.0,,,,,197211.0,108.0,,646959.0,,,,,10846.0,,,4652.0,,,,,,58130.0,,,117325.0,,139827.0,,,Open Road Films,2015-01-30,,,,,Thriller
149,149,158,The Young & Prodigious T.S. Spivet,Wein.,9500000.0,174000.0,1.8,9300000.0,98.2,/movies/?id=theyoungprodigioustsspivet.htm,theyoungprodigioustsspivet,,,,118341.0,,408982.0,,85761.0,,,,,,,17716.0,,,,,Filmladen,,,,,,,,,5633054.0,Adventure,1492951.0,,46632.0,174069.0,,,,,,,,,132869.0,,,,,9142.0,1784.0,,,,PG,50095.0,,,,,,,,,6763.0,,,,,105.0,,,,,,,,,280309.0,,,,,,,,,,,,13847.0,138298.0,,Weinstein Company,2015-07-31,,,,,Adventure
150,150,161,Me and Earl and the Dying Girl,FoxS,9100000.0,6800000.0,74.5,2300000.0,25.5,/movies/?id=meandearl.htm,meandearl,,,342021.0,33005.0,,37520.0,,,,,,19266.0,,,,,,,29630.0,Fox,,,,,,,,,11945.0,Drama,25799.0,,,24225.0,,,,,,,,,,,,,,,,,34493.0,,PG-13,,90971.0,,14976.0,,,,34161.0,,,8000000.0,,,,104.0,,,,71070.0,,,18133.0,,188131.0,,,,,,,,,,,,,1126638.0,,Fox Searchlight,2015-06-12,,,,,Drama
151,151,162,Amy,A24,8400000.0,8400000.0,100.0,,0.0,/movies/?id=amy.htm,amy,,,1095384.0,207313.0,,318648.0,,108202.0,,,,,,,23036.0,,,160938.0,750392.0,E1,,,,,,,,368648.0,212132.0,Documentary,827506.0,,,26289.0,,34573.0,,,,,944284.0,,,,,,7542.0,,17996.0,,62964.0,,R,1687401.0,407745.0,,225661.0,,,,,581273.0,,,,,15027.0,128.0,,101555.0,8437.0,46598.0,21199.0,,,70547.0,579234.0,125231.0,89611.0,89569.0,133805.0,,,54902.0,,,99222.0,,,5737984.0,,A24,2015-07-03,,,,,Documentary
152,152,163,Capture the Flag,Par.,8300000.000000001,6700.0,0.1,8300000.000000001,99.9,/movies/?id=capturetheflag.htm,capturetheflag,495223.0,,,,,,48414.0,612374.0,118956.0,,,163139.0,,,,,,,,UIP,,,,,,,,,,Animation,,,,,,,,,,1072026.0,,,,,,,,12334.0,,,754949.0,,PG,811895.0,,,,10572.0,,152206.0,,499925.0,147213.0,,,,137469.0,97.0,,43265.0,,,,,,280359.0,12483641.0,,,,98820.0,,,,,,,69856.0,133790.0,2211858.0,43239.0,Paramount,2015-12-04,,,,,Animation
153,153,164,Shaandaar,FIP,8300000.000000001,522000.0,6.3,7800000.0,93.7,/movies/?id=shaandaar.htm,shaandaar,,,62568.0,,146289.0,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Romantic Comedy,21928.0,,,,,,12041604.0,,,,,,,,,,,,,,,,Unrated,,70185.0,,,100427.0,,,,,,,,76936.0,,144.0,,,,,,,,,,,,,,,,,,,,,825171.0,253906.0,,FIP,2015-10-22,,,,,Comedy
154,154,165,Trumbo (2015),BST,8199999.999999999,7900000.0,95.4,378000.0,4.6,/movies/?id=trumbo2015.htm,trumbo2015,44851.0,,251559.0,42986.0,,,,168563.0,,,,,,,8529.0,,,,14508.0,Alfa,,,,,,,,,950274.0,2 hrs. 4 min.,112484.0,,,52713.0,,,,,,,163429.0,,,,,,,474.0,6244.0,,,,R,50285.0,90970.0,,,68.0,,7250.0,,,92768.0,,,,,124.0,,56733.0,9067.0,7678.0,,506.0,12992.0,414431.0,674260.0,,,61508.0,,,23585.0,5013.0,,,,,16500.0,211949.0,8684.0,"November 6, 2015",,11423.0,,,,
155,155,166,Bajrangi Bhaijaan,Eros,8199999.999999999,8199999.999999999,100.0,,0.0,/movies/?id=bajrangibhaijaan.htm,bajrangibhaijaan,,,1238445.0,,,,,,,,,,,,,,,,,Eros,,,,,,,,,,Drama,,,,,,,62036910.0,,,,,,,,,,,,,,,,Unrated,,388177.0,,,,,,,,,,,,6268.0,163.0,,,,,,,,,,,,,,,,,,,,,,3699383.0,,Eros,2015-07-17,,,,,Drama
156,156,167,I'll See You In My Dreams,BST,7400000.0,7400000.0,100.0,,0.0,/movies/?id=dreams15.htm,dreams15,,,,,,,,,,,,,,,,,,,,Picture House,,,,,,,,,,Comedy / Drama,,,,,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,2831.0,,Bleecker Street,2015-05-15,,,,,Comedy
157,157,168,The Green Inferno,HTR,7200000.0,7200000.0,100.0,,0.0,/movies/?id=greeninferno.htm,greeninferno,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Horror,,39412.0,65480.0,107965.0,,,,,,,686113.0,,,,,,2868.0,,28549.0,139084.0,,,R,,,,38080.0,,,,64061.0,,,5000000.0,,,87381.0,100.0,,3836651.0,,40005.0,,5136.0,,,768.0,,,,,,300613.0,25360.0,,,,6515.0,,,,High Top Releasing,2015-09-25,,,,,Horror
158,158,169,Grandma (2015),SPC,7100000.0,7000000.0,98.5,107000.0,1.5,/movies/?id=grandma2015.htm,grandma2015,,,,,,,,,,,,,,,,,,,,Sony,,,,,,,,,,Comedy,,,,,,,,,,,,,,,,,,,,,28096.0,,R,,,,,,,2720.0,,1742.0,,600000.0,,,,78.0,,,,,,,,,83658.0,53622.0,,,,,,,,,,,,54711.0,,Sony Classics,2015-08-21,,,,,Comedy
159,159,170,Our Brand Is Crisis (2015),WB,7000000.0,7000000.0,100.0,,0.0,/movies/?id=ourbrandiscrisis20115.htm,ourbrandiscrisis20115,,,,6687.0,,,114527.0,,,,,,,,,,,,,WB,,,,,,,,,,Comedy / Drama,22317.0,,,44054.0,,,,,,40666.0,,,,,,,,29034.0,,,,,R,,,,,2350.0,,,,,85170.0,28000000.0,,,,108.0,,,,38448.0,,,,,,,,,,,1007501.0,,,,,,95087.0,39556.0,,Warner Bros.,2015-10-30,,,,,Comedy
160,160,172,Bajirao Mastani,Eros,6600000.0,6600000.0,100.0,,0.0,/movies/?id=bajiraomastani.htm,bajiraomastani,,,730061.0,,,,,,,,,,,,,,,,,Eros,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,169908.0,,,,,,,,8185.0,,,,7305.0,150.0,,,,,,,,,,,,,,,,,,,,,1948555.0,1929856.0,,Eros,2015-12-18,,,,,Drama
161,161,173,Little Boy,ORF,6500000.0,6500000.0,100.0,,0.0,/movies/?id=littleboy.htm,littleboy,82319.0,,,,,,14253.0,34701.0,,,,36762.0,,40454.0,796.0,,,,,-,,,,45574.0,,,,,,1 hrs. 46 min.,,,,,,,,,,,,,,,,,,,,,9697966.0,,PG-13,,,,,,,766176.0,,,,,,,,106.0,,,,,,,,59031.0,189025.0,,,,,,,843.0,,,,,,,,"April 24, 2015",,,,,,
